Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2)
3.533801292,-1.108045101,3.591779709,8.682672501
3.543801358,-2.09958601,5.109456062,7.793384552
3.553801358,-2.672056675,6.477241516,6.566803932
3.563801358,-2.687185526,7.312582493,4.776532173
3.573801358,-2.230309725,7.408896923,2.881848335
3.583801324,-2.631368399,6.656707287,2.214345932
3.593801324,-3.218155622,5.523384571,2.843663216
3.603801357,-3.271446228,4.234240532,3.76362896
3.613801357,-3.938060284,1.318080902,3.639840126
3.623801357,-4.17699194,0.1621422768,2.927239418
3.633801323,-4.215764046,0.05115747452,2.11606884
3.643801356,-3.804571152,-0.5607433319,1.180532455
3.653801456,-3.725616217,-1.22435832,0.2480621338
3.663801456,-3.957039595,-1.563079357,-0.8317303658
3.673801456,-4.311751366,-1.811077118,-2.448029995
3.683801456,-4.410039425,-2.148742676,-3.690001965
3.693801389,-4.261820793,-2.451133251,-4.410181999
3.703801389,-4.048053265,-2.889924049,-5.380873203
3.713801422,-3.981467724,-3.130544662,-5.708744049
3.723801422,-4.112809658,-3.45761919,-5.93598175
3.733801422,-4.462461472,-3.616970301,-5.893170834
3.743801355,-4.647109032,-3.598020554,-5.551557064
3.753801388,-4.748173237,-3.809505939,-5.148220539
3.763801421,-4.32618618,-4.216749668,-4.981695175
3.773801387,-3.860177755,-4.537744045,-4.999604225
3.783801387,-3.522253036,-4.659045696,-5.104596615
3.793801353,-3.198632479,-4.300827503,-5.272954941
3.803801386,-3.342015266,-3.899748087,-5.355971813
3.813801386,-3.778164387,-3.209620237,-6.265737534
3.823801386,-3.98800087,-2.804380894,-5.605523109
3.833801352,-4.014168739,-2.136290789,-4.043644428
3.843801318,-3.706371069,-1.353451729,-2.263302326
3.853801351,-3.156369448,-0.4327850342,-0.08018398285
3.863801351,-3.102935791,0.3180875778,-0.1324195862
3.873801351,-3.018050909,0.9495768547,-0.8537626266
3.883801351,-2.949048996,1.628852844,-0.2263040543
3.893801317,-2.80371809,2.264101028,1.10739994
3.903801283,-2.394777536,2.791353703,2.921583176
3.913801316,-2.203430414,3.004767895,4.058392525
3.923801316,-2.34822154,3.155305386,5.558914185
3.933801316,-2.682769537,3.256961823,5.546557426
3.943801316,-2.967759848,4.050334454,5.159481049
3.953801249,-2.885028362,5.014937401,5.005832672
3.963801282,-2.537516832,5.571122169,4.967393875
3.973801282,-2.300431967,5.642167091,4.833830833
3.983801282,-2.063391209,4.526335716,4.12773037
3.993801282,-1.939258575,4.379613876,5.84542942
4.003801282,-1.677628636,3.942053795,6.782068253
4.013801282,-0.8233605623,2.942933083,5.928964615
4.023801282,0.06980492175,2.180782318,5.255552292
4.033801282,0.7706127167,1.463459492,4.108278275
4.043801282,0.8677077889,0.6824493408,2.160956383
4.053801248,1.333613753,0.5229213238,0.9771213531
4.063801248,2.724260807,0.8000349998,-0.8301668167
4.073801281,3.661595345,0.211094141,-2.899771214
4.083801281,4.673079967,1.359952927,-4.029343128
4.093801281,5.075365067,0.6054334641,-4.552628517
4.103801247,4.957879066,-0.6227011681,-5.162604809
4.11380128,4.934779644,-1.399190187,-5.895506382
4.123801313,4.73372364,-2.11994195,-5.998698711
4.133801313,4.155339718,-2.818793058,-5.699121475
4.143801279,3.897779465,-3.193864346,-5.867575645
4.153801212,3.678734303,-3.411950588,-6.094556808
4.163801245,2.779514551,-3.800781727,-5.758802414
4.173801245,2.064614296,-4.202129364,-5.518179417
4.183801245,1.688918352,-4.461840153,-5.575531006
4.193801245,1.674559832,-4.054353237,-5.143651009
4.203801245,2.025078773,-3.538172722,-5.402015686
4.213801211,2.231163979,-2.8664608,-5.364562035
4.223801244,2.427559614,-1.607462645,-4.982968807
4.233801277,2.215975761,0.09801387787,-4.292376995
4.243801243,1.852959275,1.554296494,-3.663651943
4.253801209,2.188424349,2.450489044,-3.022712231
4.263801175,2.901417017,2.950229168,-1.660326004
4.273801208,3.277365923,2.762670517,0.6541509628
4.283801208,3.209327221,2.515828133,2.952402115
4.293801208,2.507260561,1.945770264,5.026285172
4.303801174,1.822208166,1.668538094,6.856547356
4.313801174,1.574561238,1.75615406,8.824043274
4.323801207,0.18265903,1.993622303,9.365513802
4.333801207,-0.8574225903,3.580019474,8.058073044
4.343801207,-1.370945573,4.709517002,6.477179527
4.353801207,-1.909598351,4.956864357,4.69798851
4.371252143,-1.862029791,4.954031467,3.700927734
4.381252109,-2.073612213,4.656459332,2.701352119
4.391252142,-2.475050449,3.577103615,1.982136726
4.401252142,-2.716227055,2.538944721,2.076759338
4.411252142,-2.87973547,1.647397995,2.390901566
4.421252108,-3.025968552,0.979516983,2.455252647
4.431252108,-3.275629997,-0.05319976807,2.167491913
4.441252141,-3.456924438,-0.4743824005,1.473789215
4.451252141,-4.066198349,-1.130394697,0.3959522247
4.461252174,-4.467973709,-1.602336168,-0.843811512
4.47125214,-4.45796299,-1.578979015,-1.857874393
4.481252173,-4.355259418,-1.730014563,-3.035704613
4.491252206,-4.587547302,-2.16070962,-4.158974171
4.501252206,-3.987176418,-1.278582335,-4.066315174
4.511252206,-3.450213432,-1.798076391,-3.763223648
4.521252206,-2.909560204,-2.524994373,-3.995688438
4.531252172,-2.846170664,-3.22726202,-3.833292484
4.541252172,-4.203065395,-2.974917412,-2.870988369
4.551252205,-3.450809002,-3.783020973,-3.12464571
4.561252205,-3.883452415,-3.649044514,-2.976673603
4.571252205,-3.79980278,-3.641003847,-3.21884203
4.581252171,-4.356495857,-3.675957203,-3.176384449
4.591252204,-4.449059963,-4.082129478,-3.26672554
4.601252204,-4.470047951,-4.361228943,-3.35536623
4.611252204,-4.774485588,-4.450761318,-3.196773529
4.62125217,-5.020869255,-4.284288406,-3.048342228
4.631252136,-4.856663704,-3.49959898,-2.775031567
4.641252136,-4.561962128,-2.221722841,-2.615733624
4.651252169,-4.652740002,-0.9114384651,-2.487467766
4.661252202,-4.459563732,-0.2688541412,-2.332377434
4.671252202,-4.213175774,-0.0006470680237,-2.490476608
4.681252202,-4.069906235,0.202044487,-1.510654449
4.691252168,-3.834527969,0.3941025734,0.05622291565
4.701252234,-3.484035969,0.7226028442,2.290044785
4.711252234,-3.34960556,0.8264017105,5.278358459
4.721252234,-2.878410101,1.440487385,6.510122299
4.7312522,-2.675477743,1.982221127,7.010771751
4.741252166,-2.725468874,2.550989628,6.337514877
4.751252232,-2.590919971,3.111009121,4.806365967
4.761252232,-1.988920331,3.32980442,3.781155586
4.771252232,-2.225572824,3.753185749,3.157552719
4.781252198,-2.447374582,4.016545296,2.725295067
4.791252198,-2.246620178,4.177047729,2.368253708
4.801252231,-1.191939235,3.052046776,2.908506393
4.811252231,-0.7569805384,1.225903511,3.534108162
4.821252264,-0.3498248756,0.3386583328,3.34609127
4.831252264,1.372716069,0.9640088081,2.758700371
4.84125223,3.518541098,1.178595066,1.583916664
4.85125223,3.34393096,0.9801278114,-0.1821432114
4.861252263,3.010231972,0.4154744148,-2.229279518
4.871252263,3.189468145,-0.03142428398,-3.644777775
4.881252263,3.665978432,-0.4780738354,-4.671503544
4.891252229,3.935709,-0.936773777,-5.484086037
4.901252262,4.007396221,-1.352253437,-5.716697693
4.911252295,4.288423538,-2.028202057,-5.548501968
4.921252295,4.374457359,-2.598767757,-4.673119545
